"Tabela 3219 - Domicílios particulares permanentes, por número de moradores, segundo a situação do domicílio, o tipo de domicílio, a condição de ocupação e a existência de banheiro ou sanitário e esgotamento sanitário"
"Variável - Domicílios particulares permanentes (Unidades)"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Ano x Número de moradores x Situação do domicílio x Tipo de domicílio"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","2010"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","1 morador","2 moradores","3 moradores","4 moradores","5 moradores","6 moradores","7 moradores","8 moradores","9 moradores","10 moradores","11 moradores","12 moradores","13 moradores","14 moradores ou mais"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"4321204002","Cruzeiro do Sul - Taquara (RS)","Total","Total","934","110","274","269","173","74","22","6","3","1","-","1","1","-","-"
"4321204003","Eldorado - Taquara (RS)","Total","Total","345","36","65","86","79","39","22","6","3","5","2","1","1","-","-"
"4321204004","Empresa - Taquara (RS)","Total","Total","1937","201","452","513","392","206","92","40","13","14","8","4","2","-","-"
"4321204005","Fogão Gaúcho - Taquara (RS)","Total","Total","62","12","20","17","8","4","1","-","-","-","-","-","-","-","-"
"4321204006","Ideal - Taquara (RS)","Total","Total","104","14","32","27","18","8","2","2","-","1","-","-","-","-","-"
"4321204007","Jardim do Prado - Taquara (RS)","Total","Total","1344","241","386","347","235","77","35","14","4","4","-","1","-","-","-"
"4321204008","Km 4 - Taquara (RS)","Total","Total","111","15","46","18","12","11","9","-","-","-","-","-","-","-","-"
"4321204009","Medianeira - Taquara (RS)","Total","Total","831","112","178","228","164","80","43","10","10","1","3","2","-","-","-"
"4321204010","Morro da Cruz - Taquara (RS)","Total","Total","158","30","43","38","21","11","6","3","3","1","1","-","1","-","-"
"4321204011","Morro do Leôncio - Taquara (RS)","Total","Total","153","18","49","43","33","9","1","-","-","-","-","-","-","-","-"
"4321204012","Mundo Novo - Taquara (RS)","Total","Total","1055","120","213","322","226","93","43","16","8","6","2","2","1","2","1"
"4321204013","Nossa Senhora de Fátima - Taquara (RS)","Total","Total","604","105","153","165","128","37","8","6","-","1","-","1","-","-","-"
"4321204014","Petrópolis - Taquara (RS)","Total","Total","1133","199","329","312","192","70","16","9","4","2","-","-","-","-","-"
"4321204015","Picada Francesa - Taquara (RS)","Total","Total","60","4","18","17","11","8","2","-","-","-","-","-","-","-","-"
"4321204016","Recreio - Taquara (RS)","Total","Total","383","76","98","101","66","29","6","3","2","2","-","-","-","-","-"
"4321204017","Sagrada Família - Taquara (RS)","Total","Total","252","43","87","71","36","14","-","-","1","-","-","-","-","-","-"
"4321204018","Santa Maria - Taquara (RS)","Total","Total","482","64","108","135","88","57","18","6","2","2","-","1","1","-","-"
"4321204019","Santa Rosa - Taquara (RS)","Total","Total","857","112","255","262","152","60","13","1","2","-","-","-","-","-","-"
"4321204020","Santa Terezinha - Taquara (RS)","Total","Total","1698","259","465","490","289","128","38","18","5","5","-","1","-","-","-"
"4321204021","Tucanos - Taquara (RS)","Total","Total","307","45","73","76","56","32","15","5","3","2","-","-","-","-","-"
"4321204022","Ronda - Taquara (RS)","Total","Total","62","13","16","15","12","3","2","-","1","-","-","-","-","-","-"
"4321303001","Centro - Taquari (RS)","Total","Total","1235","273","383","317","186","50","16","6","2","2","-","-","-","-","-"
"4321303002","Santo Antônio - Taquari (RS)","Total","Total","177","36","53","50","21","11","6","-","-","-","-","-","-","-","-"
"4321303003","Colônia Vinte de Setembro - Taquari (RS)","Total","Total","1248","223","363","317","235","84","20","2","3","1","-","-","-","-","-"
"4321303004","União - Taquari (RS)","Total","Total","252","43","73","64","52","12","4","4","-","-","-","-","-","-","-"
"4321303005","Léo Alvim Faller - Taquari (RS)","Total","Total","750","129","202","209","104","67","24","8","4","2","-","-","1","-","-"
"4321303006","Prado - Taquari (RS)","Total","Total","875","134","247","241","165","63","16","8","1","-","-","-","-","-","-"
"4321303007","Coqueiros - Taquari (RS)","Total","Total","900","144","262","247","154","65","16","8","3","-","1","-","-","-","-"
"4321303008","Passo da Aldeia - Taquari (RS)","Total","Total","508","90","149","138","80","33","9","4","3","-","2","-","-","-","-"
"4321303009","São João - Taquari (RS)","Total","Total","139","17","48","43","20","8","1","1","-","1","-","-","-","-","-"
"4321303010","Caleira - Taquari (RS)","Total","Total","232","37","69","61","34","15","14","1","1","-","-","-","-","-","-"
"4321303011","Praia - Taquari (RS)","Total","Total","349","75","103","78","48","25","16","2","2","-","-","-","-","-","-"
"4321303012","Olaria - Taquari (RS)","Total","Total","174","28","37","60","29","10","6","2","1","1","-","-","-","-","-"
"4321402001","Fries - Tenente Portela (RS)","Total","Total","197","33","61","55","36","9","2","1","-","-","-","-","-","-","-"
"4321402002","Tereza Verzeri - Tenente Portela (RS)","Total","Total","317","42","101","82","65","19","6","2","-","-","-","-","-","-","-"
"4321436001","Centro - Terra de Areia (RS)","Total","Total","903","112","231","274","195","66","19","5","-","1","-","-","-","-","-"
"4321436002","Bela Vista - Terra de Areia (RS)","Total","Total","376","45","102","120","60","28","14","5","1","1","-","-","-","-","-"
"4321436003","Serraria - Terra de Areia (RS)","Total","Total","119","20","39","26","22","10","2","-","-","-","-","-","-","-","-"
"4321451001","Canabarro - Teutônia (RS)","Total","Total","3609","413","963","1090","755","260","83","30","9","3","2","1","-","-","-"
"4321451002","Centro Administrativo - Teutônia (RS)","Total","Total","280","41","78","69","53","27","11","1","-","-","-","-","-","-","-"
"4321451003","Languiru - Teutônia (RS)","Total","Total","983","192","288","259","169","67","7","-","1","-","-","-","-","-","-"
"4321451004","Boa Vista - Teutônia (RS)","Total","Total","162","21","52","41","29","14","3","2","-","-","-","-","-","-","-"
"4321451005","Teutônia - Teutônia (RS)","Total","Total","1128","162","315","328","231","65","20","4","1","2","-","-","-","-","-"
"4321451006","Alesgut - Teutônia (RS)","Total","Total","400","27","98","126","95","41","10","3","-","-","-","-","-","-","-"
"4321667001","Santa Rita - Três Cachoeiras (RS)","Total","Total","345","30","99","98","85","27","3","1","2","-","-","-","-","-","-"
"4321667002","Nossa Senhora Aparecida - Três Cachoeiras (RS)","Total","Total","89","9","18","37","16","6","2","1","-","-","-","-","-","-","-"
"4321667003","Bela Vista - Três Cachoeiras (RS)","Total","Total","283","26","84","73","63","31","4","1","-","-","1","-","-","-","-"
"4321667004","Centro - Três Cachoeiras (RS)","Total","Total","808","75","231","225","185","79","9","4","-","-","-","-","-","-","-"
"4321667005","Iate - Três Cachoeiras (RS)","Total","Total","127","12","28","36","34","9","5","1","2","-","-","-","-","-","-"
"4321667006","São João - Três Cachoeiras (RS)","Total","Total","134","8","22","48","41","13","2","-","-","-","-","-","-","-","-"
"4321667007","Pontal - Três Cachoeiras (RS)","Total","Total","160","15","43","41","39","18","3","-","-","-","-","1","-","-","-"
"4321709001","Centro - Três Coroas (RS)","Total","Total","2089","316","576","575","353","144","77","34","10","3","-","1","-","-","-"
"4321709002","Vila Nova - Três Coroas (RS)","Total","Total","749","85","199","226","142","67","17","9","2","-","-","-","2","-","-"
"4321709003","Linha 28 - Três Coroas (RS)","Total","Total","700","63","161","204","157","69","19","16","4","3","4","-","-","-","-"
"4321709004","Águas Brancas - Três Coroas (RS)","Total","Total","600","66","157","185","132","42","13","4","1","-","-","-","-","-","-"
"4321709005","Sander - Três Coroas (RS)","Total","Total","1354","139","337","383","316","126","33","11","7","1","-","-","1","-","-"
"4321709006","Quilombo - Três Coroas (RS)","Total","Total","405","50","96","125","89","33","8","4","-","-","-","-","-","-","-"
"4321709007","Linha Café Baixa - Três Coroas (RS)","Total","Total","809","92","213","262","165","45","20","9","2","-","1","-","-","-","-"
"4321709008","Moreira - Três Coroas (RS)","Total","Total","41","5","8","10","11","5","2","-","-","-","-","-","-","-","-"
"4321857001","Nossa Senhora Aparecida - Três Palmeiras (RS)","Total","Total","117","22","34","26","17","11","3","3","1","-","-","-","-","-","-"
"4321857002","São Luiz - Três Palmeiras (RS)","Total","Total","49","7","13","10","6","4","6","2","1","-","-","-","-","-","-"
"4321857003","São Pedro - Três Palmeiras (RS)","Total","Total","24","3","6","11","1","2","1","-","-","-","-","-","-","-","-"
"4321857004","Centro - Três Palmeiras (RS)","Total","Total","443","49","143","141","68","28","10","2","2","-","-","-","-","-","-"
"4321907001","Centro - Três Passos (RS)","Total","Total","1488","337","515","355","209","55","11","4","-","1","-","-","1","-","-"
"4321907002","Santa Inês - Três Passos (RS)","Total","Total","711","121","200","212","132","37","7","1","-","-","-","1","-","-","-"
"4321907003","Pindorama - Três Passos (RS)","Total","Total","620","104","197","164","103","35","13","3","1","-","-","-","-","-","-"
"4321907004","Glória - Três Passos (RS)","Total","Total","459","66","160","136","69","23","4","-","1","-","-","-","-","-","-"
"4321907005","Sulserra - Três Passos (RS)","Total","Total","266","38","80","71","47","18","5","4","2","-","1","-","-","-","-"
"4321907006","Frei Olimpio - Três Passos (RS)","Total","Total","380","52","76","85","84","39","26","10","6","2","-","-","-","-","-"
"4321907007","Operário - Três Passos (RS)","Total","Total","436","53","130","126","83","26","12","4","1","1","-","-","-","-","-"
"4321907008","Weber - Três Passos (RS)","Total","Total","332","48","106","99","55","20","3","-","-","1","-","-","-","-","-"
"4321907009","Ildo Meneghetti - Três Passos (RS)","Total","Total","435","51","180","117","64","18","5","-","-","-","-","-","-","-","-"
"4321907010","Érico Veríssimo - Três Passos (RS)","Total","Total","838","129","253","252","151","39","10","2","-","1","1","-","-","-","-"
"4322186001","São José - Tupanci do Sul (RS)","Total","Total","15","2","5","2","3","2","1","-","-","-","-","-","-","-","-"
"4322202001","Ana do Nascimento Terra - Tupanciretã (RS)","Total","Total","260","40","49","61","59","26","14","7","2","1","1","-","-","-","-"
"4322202002","Jardim das Paineiras - Tupanciretã (RS)","Total","Total","57","10","22","18","5","1","1","-","-","-","-","-","-","-","-"
"4322202003","Juliana - Tupanciretã (RS)","Total","Total","336","38","105","105","52","24","7","3","1","1","-","-","-","-","-"
"4322202004","Chiapetta - Tupanciretã (RS)","Total","Total","225","28","52","65","48","25","4","2","-","1","-","-","-","-","-"
"4322202005","Moraes - Tupanciretã (RS)","Total","Total","314","33","68","92","74","29","12","3","2","1","-","-","-","-","-"
"4322202006","Beck - Tupanciretã (RS)","Total","Total","296","45","78","76","58","26","9","2","1","-","-","1","-","-","-"
"4322202007","da Vila Gaúcha - Tupanciretã (RS)","Total","Total","384","68","107","104","59","31","10","3","1","-","1","-","-","-","-"
"4322202008","da Vila Elizabeth - Tupanciretã (RS)","Total","Total","483","85","127","119","85","43","16","4","3","-","-","-","-","-","1"
"4322202009","do Frigorífico - Tupanciretã (RS)","Total","Total","228","38","42","68","43","23","8","5","-","-","1","-","-","-","-"
"4322202010","Coronel Marcial Gonçalves Terra - Tupanciretã (RS)","Total","Total","749","129","201","165","129","70","32","18","4","1","-","-","-","-","-"
"4322202011","do Gaúcho - Tupanciretã (RS)","Total","Total","326","54","88","78","61","27","14","2","1","1","-","-","-","-","-"
"4322202012","Medeiros - Tupanciretã (RS)","Total","Total","114","27","29","34","19","3","1","1","-","-","-","-","-","-","-"
"4322202013","da Pedreira - Tupanciretã (RS)","Total","Total","218","23","51","67","50","17","6","3","1","-","-","-","-","-","-"
"4322202014","São Jorge - Tupanciretã (RS)","Total","Total","206","24","31","61","37","37","11","3","2","-","-","-","-","-","-"
"4322202015","Severo da Rosa - Tupanciretã (RS)","Total","Total","165","34","34","46","35","9","3","2","1","1","-","-","-","-","-"
"4322202016","Residencial Martins - Tupanciretã (RS)","Total","Total","86","13","24","27","11","9","1","1","-","-","-","-","-","-","-"
"4322202017","Antônio Augusto de Oliveira Terra - Tupanciretã (RS)","Total","Total","233","29","52","67","42","30","6","3","4","-","-","-","-","-","-"
"4322202018","Centro - Tupanciretã (RS)","Total","Total","1414","275","395","349","277","84","18","8","6","-","-","2","-","-","-"
"4322376001","Emiliano Trindade Prestes - Unistalda (RS)","Total","Total","72","9","29","20","7","5","1","1","-","-","-","-","-","-","-"
"4322376002","Democratino da Silva Ribeiro - Unistalda (RS)","Total","Total","65","4","15","19","16","5","4","2","-","-","-","-","-","-","-"
"4322376003","Bertoldo Trindade - Unistalda (RS)","Total","Total","63","6","15","24","11","3","4","-","-","-","-","-","-","-","-"
"4322400001","Centro - Uruguaiana (RS)","Total","Total","3414","781","1076","775","503","174","57","26","13","4","2","3","-","-","-"
"4322400002","Mascarenhas de Moraes - Uruguaiana (RS)","Total","Total","635","73","114","144","136","78","42","21","16","6","2","1","1","-","1"
"4322400003","Santo Antônio - Uruguaiana (RS)","Total","Total","1011","122","246","225","205","109","55","22","15","6","2","4","-","-","-"
"4322400004","Santana - Uruguaiana (RS)","Total","Total","1506","211","355","382","279","145","83","28","11","7","4","-","-","-","1"
"4322400005","São João - Uruguaiana (RS)","Total","Total","3274","447","792","841","619","306","150","63","30","14","5","3","-","-","4"
"4322400006","Jóquei Clube - Uruguaiana (RS)","Total","Total","567","49","101","161","117","77","28","17","5","5","-","3","3","1","-"
"4322400007","Cidade Nova - Uruguaiana (RS)","Total","Total","1307","118","292","311","292","150","63","40","17","11","4","4","3","-","2"
"4322400008","Santo Inácio - Uruguaiana (RS)","Total","Total","856","85","164","227","194","106","41","21","10","4","2","2","-","-","-"
"4322400009","Distrito Rodoviário - Uruguaiana (RS)","Total","Total","256","26","46","54","43","35","31","8","6","3","1","2","1","-","-"
"4322400010","Aeroporto - Uruguaiana (RS)","Total","Total","110","13","23","25","30","7","4","3","3","1","-","-","-","-","1"
"4322400011","Jardim do Salso - Uruguaiana (RS)","Total","Total","99","15","22","24","23","9","5","-","-","-","1","-","-","-","-"
"4322400012","União das Vilas - Uruguaiana (RS)","Total","Total","2621","239","422","555","555","370","230","116","66","32","22","7","4","2","1"
"4322400013","Salso de Baixo - Uruguaiana (RS)","Total","Total","105","10","19","37","17","8","5","6","-","2","-","-","1","-","-"
"4322400014","Vila Júlia - Uruguaiana (RS)","Total","Total","1594","161","328","398","341","194","86","35","22","11","10","2","1","3","2"
"4322400015","Ipiranga - Uruguaiana (RS)","Total","Total","2269","241","466","566","498","263","118","65","22","15","6","4","1","3","1"
"4322400016","Rui Ramos - Uruguaiana (RS)","Total","Total","415","29","86","119","86","52","26","4","10","1","1","1","-","-","-"
"4322400017","Cidade Alegria - Uruguaiana (RS)","Total","Total","1104","96","208","242","280","136","81","34","13","9","4","-","-","1","-"
"4322400018","Emílio Brandi - Uruguaiana (RS)","Total","Total","468","28","99","117","111","67","27","9","4","2","3","1","-","-","-"
"4322400019","São Miguel - Uruguaiana (RS)","Total","Total","3065","526","798","733","573","251","104","32","24","12","7","4","-","1","-"
"4322400020","Nova Esperança - Uruguaiana (RS)","Total","Total","2388","261","494","630","486","269","128","66","23","14","10","4","1","2","-"
"4322400021","Alexandre Zachia - Uruguaiana (RS)","Total","Total","770","91","174","209","155","84","35","13","3","3","3","-","-","-","-"
"4322400022","Rio Branco - Uruguaiana (RS)","Total","Total","780","90","174","209","161","79","38","14","9","-","1","3","1","-","1"
"4322400023","Tabajara Brites - Uruguaiana (RS)","Total","Total","1420","110","233","293","305","224","109","69","33","22","12","5","2","1","2"
"4322400024","Cabo Luiz Quevedo - Uruguaiana (RS)","Total","Total","2427","214","442","602","523","326","148","88","55","14","10","3","-","2","-"
"4322400025","Francisca Tarrago - Uruguaiana (RS)","Total","Total","472","53","84","113","92","74","27","14","9","3","1","2","-","-","-"
"4322400026","Bela Vista - Uruguaiana (RS)","Total","Total","1640","273","404","413","275","157","56","33","17","3","3","1","2","-","3"
